MSSubClass,MSZoning,Alley,LotShape,LandContour,LotConfig,Neighborhood,Condition1,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,LowQualFinSF,GrLivArea,BsmtHalfBath,FullBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,FireplaceQu,GarageType,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,Fence,MiscVal,SaleType,SaleCondition,SalePrice
70,RM,Grvl,Reg,Lvl,Inside,OldTown,Norm,1Fam,2Story,5,8,1904,2002,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,PConc,TA,TA,No,Unf,0,650,650,GasA,Gd,Y,SBrkr,958,0,1539,0,2,3,1,Gd,8,Typ,Po,Detchd,Unf,2,686,Gd,TA,P,68,0,0,0,NoFence,0,WD,Normal,157500
80,RL,NoAlley,Reg,Lvl,Inside,NAmes,Norm,1Fam,SLvl,6,7,1966,1966,Gable,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,Gd,Rec,539,276,1127,GasA,TA,Y,SBrkr,1165,0,1165,0,1,3,1,TA,6,Typ,NoFireplace,Attchd,RFn,2,490,Gd,Gd,Y,0,0,0,0,GdPrv,0,WD,Normal,174900
90,RL,NoAlley,Reg,Lvl,Corner,NAmes,Artery,Duplex,1Story,5,4,1961,1961,Gable,CompShg,BrkFace,BrkFace,None,TA,TA,CBlock,TA,TA,No,Unf,0,1800,1800,GasA,Ex,N,SBrkr,1800,0,1800,0,2,6,2,TA,10,Typ,NoFireplace,NoGarage,NoGarage,0,0,NoGarage,NoGarage,Y,0,0,0,0,NoFence,0,WD,Normal,141000
50,RM,Grvl,IR1,Lvl,Inside,OldTown,Artery,1Fam,1.5Fin,5,8,1915,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,BrkTil,TA,TA,Mn,Unf,0,876,876,GasA,Gd,Y,SBrkr,876,0,1416,0,1,4,1,TA,7,Typ,Gd,Detchd,Unf,3,720,TA,TA,Y,194,0,0,0,NoFence,0,WD,Normal,153900
85,RL,NoAlley,IR1,Lvl,CulDSac,Sawyer,RRAe,1Fam,SFoyer,5,5,1975,1981,Gable,CompShg,HdBoard,HdBoard,None,TA,TA,CBlock,Gd,TA,Gd,ALQ,0,0,1390,GasA,TA,Y,SBrkr,1701,0,1701,0,2,3,1,TA,6,Min2,TA,Basment,Fin,2,611,TA,TA,Y,0,0,0,0,NoFence,0,WD,Normal,171000
60,RL,NoAlley,Reg,Lvl,Inside,SawyerW,Norm,1Fam,2Story,7,5,1993,1993,Gable,CompShg,HdBoard,HdBoard,BrkFace,Gd,TA,PConc,Gd,TA,No,ALQ,0,227,740,GasA,Ex,Y,SBrkr,1006,0,1775,0,2,3,1,Gd,7,Typ,TA,Attchd,Unf,2,425,TA,TA,Y,192,0,0,0,NoFence,0,WD,Normal,213000
20,RL,NoAlley,IR1,Lvl,CulDSac,CollgCr,Norm,1Fam,1Story,5,6,1972,1972,Gable,CompShg,HdBoard,Plywood,None,TA,TA,CBlock,TA,TA,Av,BLQ,0,404,864,GasA,Ex,Y,SBrkr,864,0,864,0,1,3,1,TA,5,Typ,Fa,Attchd,Unf,1,338,TA,TA,Y,0,0,0,0,NoFence,0,WD,Normal,133500
50,RL,NoAlley,IR2,Bnk,Inside,ClearCr,Norm,1Fam,1.5Fin,6,8,1908,1997,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,BrkTil,TA,TA,No,Unf,0,907,907,GasA,TA,Y,SBrkr,1307,0,2358,0,3,5,1,TA,10,Typ,Gd,Detchd,Unf,2,360,Fa,TA,Y,0,0,175,0,NoFence,0,WD,Normal,240000
80,RL,NoAlley,Reg,Lvl,FR2,Veenker,Feedr,1Fam,SLvl,6,7,1976,1994,Hip,CompShg,Plywood,Plywood,BrkFace,Gd,Gd,CBlock,TA,TA,No,Unf,0,528,528,GasA,Ex,Y,SBrkr,1094,0,1855,0,2,3,1,TA,7,Typ,TA,Attchd,RFn,2,512,TA,TA,Y,0,0,0,0,NoFence,0,WD,Normal,187000
120,RM,NoAlley,Reg,Lvl,Inside,CollgCr,Norm,TwnhsE,1Story,6,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Av,GLQ,0,189,848,GasA,Ex,Y,SBrkr,848,0,848,0,1,1,1,Gd,3,Typ,NoFireplace,Attchd,Fin,2,420,TA,TA,Y,0,0,0,0,NoFence,0,WD,Normal,131500
120,RL,NoAlley,Reg,Lvl,Inside,Blmngtn,Norm,TwnhsE,1Story,8,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Gd,Unf,0,1273,1273,GasA,Ex,Y,SBrkr,1456,0,1456,0,2,2,1,Gd,7,Typ,TA,Attchd,Fin,2,400,TA,TA,Y,0,0,0,0,NoFence,0,WD,Normal,215000
75,RL,NoAlley,Reg,Lvl,Inside,Crawfor,Norm,1Fam,2.5Unf,7,5,1941,1950,Gable,CompShg,MetalSd,MetalSd,None,TA,Gd,CBlock,TA,TA,No,Rec,0,554,918,GasA,Gd,Y,SBrkr,918,0,1646,0,2,4,1,TA,7,Typ,Gd,Detchd,Unf,1,240,TA,TA,Y,0,0,126,0,MnPrv,0,WD,Normal,164000
80,RL,NoAlley,IR1,Lvl,Corner,NAmes,Norm,1Fam,SLvl,6,6,1964,1964,Gable,CompShg,MetalSd,HdBoard,BrkFace,TA,Gd,CBlock,TA,TA,Gd,Rec,0,563,1127,GasA,TA,Y,SBrkr,1445,0,1445,0,1,3,1,TA,7,Typ,Fa,Attchd,RFn,2,645,TA,TA,Y,0,0,0,0,MnPrv,0,WD,Normal,158000
20,RL,NoAlley,Reg,Lvl,Inside,Sawyer,Norm,1Fam,1Story,5,4,1955,1974,Hip,CompShg,Wd Sdng,Plywood,None,TA,TA,CBlock,TA,TA,Mn,ALQ,1085,372,1763,GasA,TA,Y,SBrkr,1779,0,1779,0,1,3,1,TA,6,Typ,Gd,Attchd,Unf,2,454,TA,TA,Y,0,0,312,0,NoFence,0,WD,Abnorml,170000
20,RL,NoAlley,IR1,Lvl,Corner,Sawyer,Norm,1Fam,1Story,5,8,1962,2010,Gable,CompShg,HdBoard,HdBoard,None,TA,Gd,CBlock,TA,TA,No,ALQ,0,381,1040,GasA,Ex,Y,SBrkr,1040,0,1040,0,1,3,1,TA,6,Typ,NoFireplace,Detchd,Unf,1,260,TA,TA,Y,0,0,0,0,NoFence,0,WD,Normal,127000
80,RL,NoAlley,IR1,Low,Inside,CollgCr,Norm,1Fam,SLvl,6,6,1978,1978,Gable,CompShg,Plywood,HdBoard,None,TA,TA,CBlock,Gd,Gd,Gd,GLQ,435,0,940,GasA,TA,Y,SBrkr,1026,0,1026,0,1,3,1,TA,5,Typ,NoFireplace,Detchd,Unf,2,576,TA,Fa,Y,34,0,0,0,MnPrv,0,WD,Normal,147000
60,RL,NoAlley,Reg,Lvl,Inside,Gilbert,Norm,1Fam,2Story,6,5,1994,1995,Gable,CompShg,HdBoard,HdBoard,None,TA,TA,PConc,Gd,TA,No,Unf,0,702,702,GasA,Gd,Y,SBrkr,702,0,1481,0,2,3,1,TA,6,Typ,TA,Attchd,Fin,2,343,TA,TA,Y,0,0,0,0,NoFence,0,WD,Normal,174000
20,RL,NoAlley,Reg,Lvl,Inside,NWAmes,Norm,1Fam,1Story,7,5,1976,1976,Gable,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,Gd,TA,No,Unf,0,1090,1090,GasA,TA,Y,SBrkr,1370,0,1370,0,2,3,1,TA,6,Typ,TA,Attchd,RFn,2,479,TA,TA,Y,0,0,0,0,MnPrv,0,WD,Family,152000
60,RL,NoAlley,IR1,Lvl,Corner,NWAmes,PosA,1Fam,2Story,6,7,1968,1984,Gable,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,Mn,BLQ,0,435,1054,GasA,TA,Y,SBrkr,1512,0,2654,0,2,4,1,Gd,9,Typ,Gd,Attchd,Unf,2,619,TA,TA,Y,0,0,222,0,NoFence,0,WD,Normal,250000
50,RL,NoAlley,Reg,Lvl,Corner,Crawfor,Norm,1Fam,1.5Fin,7,8,1918,1998,Gable,CompShg,Wd Sdng,Wd Sdng,None,Gd,TA,BrkTil,TA,TA,No,Unf,0,912,912,GasA,Gd,Y,SBrkr,912,0,1426,0,1,3,1,Gd,7,Typ,Gd,Detchd,Unf,1,216,TA,TA,Y,0,0,0,0,GdPrv,0,WD,Normal,189950
190,RL,NoAlley,Reg,Lvl,Inside,Sawyer,Norm,2fmCon,1Story,5,4,1965,1965,Hip,CompShg,Plywood,HdBoard,None,TA,TA,PConc,TA,TA,Mn,BLQ,0,198,1039,GasA,Ex,Y,SBrkr,1039,0,1039,0,1,3,1,TA,6,Typ,NoFireplace,Attchd,Unf,2,504,TA,TA,Y,0,0,0,0,NoFence,0,WD,Normal,131500
20,RL,NoAlley,Reg,Lvl,Corner,SawyerW,Norm,1Fam,1Story,6,5,1984,1985,Hip,CompShg,HdBoard,Plywood,None,TA,TA,PConc,Gd,TA,No,GLQ,0,702,1040,GasA,TA,Y,SBrkr,1097,0,1097,0,2,3,1,TA,6,Typ,NoFireplace,Attchd,Unf,2,480,TA,TA,Y,0,0,0,0,GdPrv,0,WD,Normal,152000
20,RL,NoAlley,Reg,Lvl,Inside,NAmes,Norm,1Fam,1Story,5,5,1959,1959,Hip,CompShg,BrkFace,Plywood,None,TA,TA,CBlock,TA,TA,No,BLQ,0,0,1148,GasA,TA,Y,SBrkr,1148,0,1148,0,1,3,1,TA,6,Typ,NoFireplace,Attchd,Unf,1,672,TA,TA,Y,0,0,0,0,GdPrv,0,WD,Normal,132500
20,FV,NoAlley,Reg,Lvl,Inside,Somerst,Norm,1Fam,1Story,7,5,2007,2008,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Ex,TA,No,Unf,0,1372,1372,GasA,Ex,Y,SBrkr,1372,0,1372,0,2,3,1,Gd,6,Typ,NoFireplace,Attchd,Fin,2,529,TA,TA,Y,0,0,0,0,NoFence,0,New,Partial,250580
20,RL,NoAlley,IR1,Lvl,Inside,NAmes,Norm,1Fam,1Story,5,6,1970,1970,Gable,CompShg,MetalSd,MetalSd,BrkFace,TA,TA,CBlock,TA,TA,No,BLQ,0,174,1002,GasA,TA,Y,SBrkr,1002,0,1002,0,1,3,1,TA,5,Typ,NoFireplace,Detchd,Unf,2,902,TA,TA,Y,0,0,0,0,MnPrv,0,WD,Normal,148500
20,RL,NoAlley,IR1,HLS,Inside,Timber,Norm,1Fam,1Story,8,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,Gd,TA,Av,Unf,0,1638,1638,GasA,Ex,Y,SBrkr,1646,0,1646,0,2,3,1,Gd,6,Typ,Gd,Attchd,RFn,3,870,TA,TA,Y,0,0,0,0,NoFence,0,New,Partial,248900
20,RL,NoAlley,Reg,Lvl,Corner,Sawyer,Feedr,1Fam,1Story,4,5,1961,1961,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,CBlock,TA,TA,No,ALQ,0,108,1040,GasA,TA,Y,SBrkr,1120,0,1120,0,1,3,1,Fa,5,Typ,NoFireplace,Attchd,RFn,2,544,TA,TA,Y,0,0,0,0,NoFence,400,WD,Normal,129000
60,RL,NoAlley,IR2,Lvl,Corner,Gilbert,Feedr,1Fam,2Story,5,6,1948,1950,Gable,CompShg,Plywood,Plywood,None,TA,TA,Slab,NoBsmt,NoBsmt,NoBsmt,NoBsmt,0,0,0,GasA,Gd,Y,SBrkr,1547,53,2320,0,2,2,1,TA,7,Typ,TA,Attchd,Unf,2,672,TA,TA,P,0,0,0,0,NoFence,0,WD,Normal,169000
60,RL,NoAlley,Reg,Lvl,Inside,SawyerW,Norm,1Fam,2Story,7,5,1993,1994,Gable,CompShg,MetalSd,MetalSd,BrkFace,Gd,TA,PConc,Gd,TA,No,GLQ,0,300,1050,GasA,Ex,Y,SBrkr,1062,0,1949,0,2,3,1,Gd,8,Typ,TA,Attchd,Fin,2,574,TA,TA,Y,0,0,0,0,GdPrv,0,WD,Normal,236000
20,RL,NoAlley,Reg,Lvl,Inside,NAmes,PosN,1Fam,1Story,5,5,1962,1962,Hip,CompShg,MetalSd,MetalSd,None,TA,TA,CBlock,TA,TA,No,Unf,0,894,894,GasA,Gd,N,SBrkr,894,0,894,0,1,2,1,TA,5,Typ,NoFireplace,Detchd,Unf,1,308,TA,TA,Y,0,0,0,0,NoFence,0,WD,Normal,109500
60,RL,NoAlley,Reg,Lvl,Inside,CollgCr,Norm,1Fam,2Story,6,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,TA,TA,PConc,Gd,TA,No,GLQ,0,299,804,GasA,Ex,Y,SBrkr,804,0,1682,0,2,3,1,Gd,7,Typ,NoFireplace,Attchd,RFn,2,523,TA,TA,Y,0,0,0,0,NoFence,0,WD,Normal,200500
20,RL,NoAlley,Reg,Lvl,Corner,NAmes,Norm,1Fam,1Story,5,7,1953,1996,Gable,CompShg,WdShing,Wd Shng,None,Gd,TA,Stone,TA,TA,Av,Unf,0,105,105,GasA,Gd,Y,SBrkr,910,0,910,0,1,3,1,Gd,5,Typ,NoFireplace,Attchd,Unf,2,414,TA,TA,Y,150,0,0,0,GdWo,0,WD,Normal,116000
40,RL,NoAlley,Reg,Lvl,Inside,NAmes,Norm,1Fam,1Story,5,7,1949,1950,Gable,CompShg,HdBoard,HdBoard,None,Gd,TA,CBlock,TA,TA,No,Rec,0,457,832,GasA,Gd,Y,SBrkr,1036,232,1268,0,1,3,1,TA,6,Typ,Gd,Attchd,Unf,1,288,TA,TA,Y,0,0,0,0,NoFence,0,WD,Normal,133000
50,RM,NoAlley,Reg,Lvl,Inside,OldTown,Artery,1Fam,1.5Fin,5,6,1941,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,CBlock,TA,TA,No,Unf,0,676,676,GasA,Ex,Y,SBrkr,676,0,1131,0,1,3,1,TA,5,Typ,NoFireplace,Detchd,Unf,1,200,TA,TA,Y,0,0,0,0,NoFence,0,WD,Abnorml,66500
60,FV,NoAlley,Reg,Lvl,Inside,Somerst,Norm,1Fam,2Story,8,5,2007,2007,Gable,CompShg,CemntBd,CmentBd,None,Gd,TA,PConc,Gd,TA,Av,GLQ,0,1120,1184,GasA,Ex,Y,SBrkr,1184,0,2610,0,2,4,1,Ex,11,Typ,Gd,BuiltIn,Fin,2,550,TA,TA,Y,0,0,0,0,NoFence,0,New,Partial,303477
20,RL,NoAlley,Reg,HLS,Inside,Mitchel,Norm,1Fam,1Story,4,5,1963,1963,Gable,CompShg,HdBoard,Plywood,None,TA,TA,PConc,TA,TA,Gd,ALQ,0,431,1064,GasA,Gd,Y,SBrkr,1040,0,1040,0,1,3,1,TA,5,Typ,NoFireplace,Attchd,Unf,2,648,TA,TA,Y,0,0,0,0,NoFence,0,WD,Normal,132250
60,RL,NoAlley,Reg,Lvl,Inside,NridgHt,Norm,1Fam,2Story,9,5,2004,2005,Hip,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,Ex,TA,No,GLQ,0,292,1462,GasA,Ex,Y,SBrkr,1462,0,2224,0,2,4,1,Ex,10,Typ,Gd,Attchd,Fin,3,738,TA,TA,Y,0,0,0,0,NoFence,0,WD,Normal,350000
85,RL,NoAlley,IR1,Lvl,Inside,Sawyer,Norm,1Fam,SFoyer,5,7,1961,1995,Gable,CompShg,HdBoard,HdBoard,None,TA,TA,CBlock,TA,TA,Av,ALQ,0,210,1109,GasA,TA,Y,SBrkr,1155,0,1155,0,1,3,1,Gd,6,Min2,NoFireplace,Detchd,Unf,2,576,TA,TA,Y,0,0,0,0,MnPrv,400,WD,Normal,148000
20,RL,NoAlley,IR1,Lvl,CulDSac,CollgCr,Norm,1Fam,1Story,5,8,1978,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,Gd,CBlock,TA,TA,No,ALQ,0,218,864,GasA,Ex,Y,SBrkr,864,0,864,0,1,3,1,TA,6,Typ,NoFireplace,Attchd,Unf,1,336,TA,TA,Y,0,0,0,0,GdWo,0,WD,Normal,136500
20,RL,NoAlley,Reg,Lvl,Inside,Edwards,Norm,1Fam,1Story,5,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,PConc,Ex,Gd,No,ALQ,0,110,1090,GasA,Gd,Y,SBrkr,1090,0,1090,0,1,2,1,TA,5,Typ,NoFireplace,Attchd,Fin,2,450,TA,TA,Y,0,0,0,0,NoFence,0,WD,Normal,157000
50,RL,NoAlley,IR1,Lvl,CulDSac,Timber,Norm,1Fam,1.5Fin,7,5,1990,1991,Gable,CompShg,HdBoard,HdBoard,BrkFace,Gd,Gd,CBlock,Gd,TA,Mn,LwQ,0,254,1156,GasA,Ex,Y,SBrkr,1187,0,1717,0,2,3,1,Gd,7,Typ,TA,Attchd,RFn,2,400,TA,TA,Y,0,0,0,0,NoFence,0,WD,Normal,187500
60,RL,NoAlley,IR1,Lvl,Corner,Gilbert,Norm,1Fam,2Story,6,5,1992,1993,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,PConc,Gd,TA,No,Unf,0,808,808,GasA,Gd,Y,SBrkr,808,0,1593,0,2,3,1,TA,7,Typ,TA,BuiltIn,RFn,2,389,TA,TA,Y,0,0,0,0,MnPrv,0,WD,Normal,178000
75,RL,NoAlley,Reg,Bnk,Inside,SWISU,Norm,1Fam,2.5Fin,4,5,1912,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,Gd,TA,PConc,TA,Fa,No,Unf,0,795,795,GasA,TA,N,SBrkr,954,481,2230,0,1,5,1,TA,10,Typ,NoFireplace,Detchd,Unf,1,440,TA,Gd,Y,0,0,0,0,NoFence,0,WD,Normal,118500
20,RL,NoAlley,Reg,Lvl,Inside,NAmes,Norm,1Fam,1Story,5,5,1967,1967,Gable,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,No,BLQ,0,460,892,GasA,TA,Y,SBrkr,892,0,892,0,1,3,1,TA,5,Typ,NoFireplace,Attchd,RFn,1,288,TA,TA,Y,0,0,0,0,GdWo,0,WD,Normal,100000
120,FV,NoAlley,IR1,Lvl,CulDSac,Somerst,Norm,TwnhsE,1Story,9,5,1999,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,Gd,TA,PConc,Ex,TA,Av,GLQ,0,460,1698,GasA,Ex,Y,SBrkr,1709,0,1709,0,2,2,1,Gd,5,Typ,TA,Attchd,Fin,2,506,TA,TA,Y,0,0,0,0,NoFence,0,CWD,Abnorml,328900
90,RL,NoAlley,Reg,Lvl,Corner,NAmes,Norm,Duplex,1Story,5,5,1959,2005,Gable,CompShg,MetalSd,MetalSd,BrkFace,TA,TA,CBlock,TA,TA,No,LwQ,0,1098,1626,GasA,Ex,Y,SBrkr,1712,0,1712,0,2,4,2,TA,8,Typ,NoFireplace,Attchd,Fin,2,588,TA,TA,Y,0,0,0,0,NoFence,0,WD,Family,145000
50,RL,NoAlley,IR1,Lvl,Inside,Edwards,Norm,1Fam,1.5Fin,5,7,1955,1955,Gable,CompShg,MetalSd,MetalSd,None,TA,Gd,PConc,TA,TA,No,Unf,0,816,816,GasA,TA,Y,SBrkr,872,0,1393,0,1,3,1,TA,8,Typ,NoFireplace,Attchd,Unf,1,300,TA,TA,Y,0,0,265,0,NoFence,0,WD,Normal,135500
20,RL,NoAlley,IR1,Lvl,Inside,NAmes,Norm,1Fam,1Story,8,6,1970,1970,Flat,Tar&Grv,Wd Sdng,Wd Sdng,None,Gd,Gd,PConc,TA,Gd,Gd,ALQ,823,1043,2217,GasA,Ex,Y,SBrkr,2217,0,2217,0,2,4,1,Gd,8,Typ,TA,Attchd,Unf,2,621,TA,TA,Y,0,0,224,0,NoFence,0,WD,Normal,268000
20,RL,NoAlley,Reg,Lvl,Inside,NAmes,Feedr,1Fam,1Story,6,4,1953,1953,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,TA,TA,CBlock,TA,TA,No,BLQ,0,481,1505,GasA,Ex,Y,SBrkr,1505,0,1505,0,1,2,1,TA,6,Typ,TA,Attchd,RFn,2,505,TA,TA,Y,0,162,0,0,NoFence,0,WD,Normal,149500
50,RL,NoAlley,Reg,Lvl,Corner,NAmes,Artery,1Fam,1.5Fin,5,7,1949,2006,Gable,CompShg,MetalSd,MetalSd,None,TA,Gd,CBlock,TA,TA,Mn,Unf,0,672,672,GasA,Ex,Y,SBrkr,672,0,924,0,1,3,1,TA,6,Typ,Po,Detchd,Unf,2,576,TA,TA,Y,0,0,0,0,MnPrv,2000,WD,Normal,122900
60,RL,NoAlley,Reg,Lvl,Inside,Sawyer,Norm,1Fam,2Story,6,5,1978,1978,Hip,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,No,LwQ,500,192,918,GasA,Gd,Y,SBrkr,918,0,1683,0,2,3,1,TA,7,Typ,TA,Attchd,RFn,2,440,TA,TA,Y,0,0,0,0,NoFence,0,WD,Normal,172500
20,RL,NoAlley,Reg,Lvl,Inside,Sawyer,Norm,1Fam,1Story,6,8,1963,2003,Hip,CompShg,HdBoard,HdBoard,None,TA,TA,CBlock,TA,TA,No,GLQ,0,396,1059,GasA,TA,Y,SBrkr,1068,0,1068,1,1,3,1,TA,6,Typ,NoFireplace,Attchd,RFn,1,264,TA,TA,Y,0,0,0,0,MnPrv,0,WD,Normal,154500
20,RL,NoAlley,Reg,Lvl,Inside,Sawyer,PosN,1Fam,1Story,5,5,1954,1954,Gable,CompShg,Wd Sdng,Plywood,None,TA,TA,PConc,Gd,TA,Mn,BLQ,0,319,1383,GasA,TA,Y,SBrkr,1383,0,1383,0,1,3,1,TA,6,Typ,Gd,Attchd,Unf,1,354,TA,TA,Y,0,0,0,0,GdPrv,0,WD,Normal,165000
90,RL,NoAlley,Reg,Bnk,Inside,SawyerW,Norm,Duplex,1Story,5,5,1979,1979,Gable,CompShg,Plywood,Plywood,None,TA,TA,Slab,NoBsmt,NoBsmt,NoBsmt,NoBsmt,0,0,0,GasA,TA,Y,SBrkr,1535,0,1535,0,2,4,2,TA,8,Typ,NoFireplace,Attchd,Unf,2,400,TA,TA,Y,0,0,0,0,NoFence,0,WD,Alloca,118858
60,RL,NoAlley,Reg,Lvl,Inside,NAmes,Norm,1Fam,2Story,6,5,1963,1963,Hip,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,No,BLQ,0,380,780,GasA,TA,Y,SBrkr,983,0,1796,0,1,4,1,TA,8,Typ,TA,Attchd,RFn,2,483,TA,TA,Y,0,0,0,0,NoFence,0,WD,Normal,140000
30,RM,Grvl,Reg,Lvl,Inside,IDOTRR,Norm,1Fam,1Story,4,6,1936,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,BrkTil,TA,TA,No,ALQ,0,666,951,GasA,Ex,N,SBrkr,951,0,951,0,1,2,1,TA,6,Typ,NoFireplace,Detchd,Unf,1,327,TA,TA,Y,0,0,0,0,NoFence,0,WD,Abnorml,106500
90,RL,NoAlley,Reg,Lvl,Inside,SawyerW,Feedr,Duplex,2Story,5,5,1979,1979,Gable,CompShg,Plywood,Plywood,None,TA,TA,Slab,NoBsmt,NoBsmt,NoBsmt,NoBsmt,0,0,0,GasA,TA,Y,SBrkr,1120,0,2240,0,2,6,2,TA,12,Typ,NoFireplace,Detchd,Unf,2,528,TA,TA,Y,0,0,0,0,NoFence,0,WD,Alloca,142953
20,RL,NoAlley,Reg,Lvl,Inside,Sawyer,Feedr,1Fam,1Story,5,7,1961,1994,Gable,CompShg,HdBoard,Plywood,None,TA,TA,CBlock,TA,TA,No,BLQ,0,447,912,GasA,TA,Y,SBrkr,1236,0,1236,0,1,3,1,TA,6,Typ,TA,Attchd,Unf,1,288,TA,TA,Y,0,0,0,0,NoFence,0,WD,Normal,135000
20,RL,NoAlley,IR1,Lvl,Inside,NAmes,Norm,1Fam,1Story,4,6,1971,1971,Gable,CompShg,HdBoard,HdBoard,None,TA,TA,CBlock,TA,TA,No,ALQ,0,536,858,GasA,TA,Y,SBrkr,858,0,858,0,1,2,1,TA,4,Typ,NoFireplace,Detchd,Unf,1,684,TA,TA,Y,0,0,0,0,NoFence,0,WD,Normal,110000
20,RL,NoAlley,IR1,Lvl,Inside,NAmes,Norm,1Fam,1Story,5,7,1957,2000,Hip,CompShg,MetalSd,MetalSd,None,TA,Gd,CBlock,TA,TA,Mn,BLQ,0,132,992,GasA,TA,Y,SBrkr,1306,0,1306,0,1,2,1,TA,5,Typ,NoFireplace,Detchd,Unf,1,756,TA,TA,Y,0,0,0,0,NoFence,0,WD,Normal,153000
60,RL,NoAlley,Reg,Lvl,Inside,Gilbert,Norm,1Fam,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,No,Unf,0,783,783,GasA,Ex,Y,SBrkr,807,0,1509,0,2,3,1,Gd,8,Typ,Gd,Attchd,Fin,2,393,TA,TA,Y,0,0,0,0,NoFence,0,WD,Normal,180000
20,RL,NoAlley,IR1,HLS,CulDSac,Gilbert,Norm,1Fam,1Story,7,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,Unf,0,1670,1670,GasA,Ex,Y,SBrkr,1670,0,1670,0,2,3,1,Gd,7,Typ,Gd,Attchd,RFn,3,690,TA,TA,Y,0,0,0,0,NoFence,0,New,Partial,240000
20,RL,NoAlley,IR1,Lvl,Inside,Sawyer,Norm,1Fam,1Story,5,6,1967,1967,Gable,CompShg,HdBoard,Wd Sdng,BrkFace,TA,TA,CBlock,TA,TA,No,GLQ,0,277,876,GasA,TA,Y,SBrkr,902,0,902,0,1,3,1,TA,6,Typ,NoFireplace,Attchd,Unf,1,288,TA,TA,Y,0,0,0,0,MnPrv,0,WD,Normal,125500
20,RL,NoAlley,Reg,Lvl,Inside,NAmes,Norm,1Fam,1Story,5,5,1954,1954,Gable,CompShg,HdBoard,HdBoard,Stone,TA,TA,CBlock,TA,TA,No,Rec,290,412,1056,GasA,TA,Y,SBrkr,1063,0,1063,0,1,3,1,TA,6,Typ,NoFireplace,Attchd,RFn,1,280,TA,TA,Y,164,0,0,0,MnPrv,0,WD,Normal,128000
20,RL,NoAlley,IR1,Lvl,Corner,Somerst,Norm,1Fam,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,Gd,TA,No,GLQ,0,1560,1623,GasA,Ex,Y,SBrkr,1636,0,1636,0,2,3,1,Gd,8,Typ,Gd,Attchd,RFn,3,865,TA,TA,Y,0,0,0,0,NoFence,0,WD,Normal,255000
50,RL,NoAlley,IR1,Lvl,Inside,Crawfor,Norm,1Fam,1.5Fin,7,7,1936,1987,Gable,CompShg,BrkFace,BrkFace,None,Gd,TA,CBlock,Gd,TA,No,Rec,0,794,1017,GasA,Gd,Y,SBrkr,1020,0,2057,0,1,3,1,Gd,6,Typ,Gd,Attchd,Fin,1,180,Fa,TA,Y,0,0,322,0,NoFence,0,WD,Normal,250000
